Period_Index,Price_EUR_MWh,Optimized_Grid_Load_kW,Market_Price_EUR_MWh,Baseline_Load_kW,Net_Grid_Import_kW,PV_Generation_kW,BESS_SoC_kWh,Ambient_Temp_C,BESS_Cell_Temp_C
14770,127.61,0,127.61,900,0,0,94.1768,6.45,14.443
14771,127.61,15.9,127.61,900,0,0,94.1768,6.4,14.433
14772,127.61,0,127.61,900,0,0,90,6.35,20.673
14773,123.67,0,123.67,900,0,0,90,6.3,26.76
14774,123.67,0,123.67,900,0,0,90,6.3,26.448
14775,123.67,0,123.67,900,0,0,90,6.3,26.143
14776,123.67,0,123.67,900,0,0,90,6.3,25.845
14777,112.54,0,112.54,684.2,0,0,90,6.3,25.555
14778,112.54,0,112.54,301.6,0,0,90,6.25,25.273
14779,112.54,0,112.54,150,0,0,90,6.199999999999999,24.997
14780,112.54,0,112.54,21.7,0,0,90,6.1499999999999995,24.73
14781,105.1,900,105.1,300,900,0,90,6.1,24.469
14782,105.1,692.6,105.1,300,692.586,0,90,6.1,24.215
14783,105.1,721,105.1,300,721.0293,0,90,6.1,23.97
14784,105.1,450,105.1,153.9,450,0,90,6.1,23.732
14785,94.57,877.8,94.57,900,877.7867,0,90,6.1,23.503
14786,94.57,881.8,94.57,900,881.7642,0,90,5.925,23.28
14787,94.57,878.6,94.57,900,878.56,0,90,5.75,23.059
14788,94.57,900,94.57,900,900,0,90,5.575,22.839
14789,92.81,900,92.81,900,900,0,90,5.4,22.62
14790,92.81,900,92.81,900,900,0,90,5.65,22.403
14791,92.81,900,92.81,900,900,0,90,5.9,22.188
14792,92.81,900,92.81,900,900,0,90,6.15,21.976
14793,91.94,900,91.94,900,900,0,90,6.4,21.766
14794,91.94,900,91.94,900,900,0,90,6.2,21.56
14795,91.94,900,91.94,900,900,0,90,6,21.363
14796,91.94,900,91.94,844.9,900,0,90,5.8,21.74
14797,93.62,900,93.62,900,900,0,90,5.6,22.721
14798,93.62,900,93.62,900,900,0,90,5.725,23.727
14799,93.62,900,93.62,900,900,0,90,5.85,24.716
14800,93.62,900,93.62,900,900,0,90,5.975,25.688
14801,92.8,900,92.8,900,900,0,90,6.1,25.386
14802,92.8,900,92.8,900,900,0,90,6.1,25.085
14803,92.8,450,92.8,900,900,0,90,6.1,24.791
14804,92.8,724.4,92.8,900,900,0,196.875,6.1,24.503
14805,92.44,869,92.44,900,900,0,238.5755,6.1,24.222
14806,92.44,400,92.44,900,900,0,245.9391,6.074999999999999,23.948
14807,92.44,412.3,92.44,900,900,0,364.6891,6.05,23.678
14808,92.44,400,92.44,900,900,0,480.508,6.025,23.413
14809,98.01,0,98.01,750,0,0,599.258,6,23.153
14810,98.01,0,98.01,613.7,0,0,599.258,6.025,22.897
14811,98.01,0,98.01,150,0,0,599.258,6.05,22.649
14812,98.01,0,98.01,150,0,0,599.258,6.074999999999999,22.407
14813,121.7,0,121.7,0,0,0,599.258,6.1,22.171
14814,121.7,0,121.7,0,0,0,599.258,6.125,21.943
14815,121.7,0,121.7,0,0,0,599.258,6.15,21.718
14816,121.7,0,121.7,0,0,0,599.258,6.175,26.101
14817,142.84,0,142.84,900,0,0,599.258,6.2,29.401
14818,142.84,0,142.84,893,0,1.0834,599.258,6.325,33.006
14819,142.84,0,142.84,900,0,2.1668,599.5153,6.45,33.204
14820,142.84,0,142.84,900,0,3.2503,600.0299,6.575,34.229
14821,153.52,0,153.52,900,0,4.3337,600.8019,6.7,33.686
14822,153.52,0,153.52,637.2,0,10.428,601.8311,6.9,34.65
14823,153.52,0,153.52,750,0,16.5222,604.3078,7.1,34.091
14824,153.52,0,153.52,750,0,22.6165,608.2318,7.3,33.543
14825,140.06,0,140.06,750,0,28.7107,613.6032,7.5,33.006
14826,140.06,0,140.06,541,0,34.6696,620.422,7.65,32.48
14827,140.06,0,140.06,545.9,0,40.6284,628.656,7.8,31.965
14828,140.06,0,140.06,328.6,0,46.5872,638.3053,7.949999999999999,31.461
14829,134.92,52.5,134.92,450,0,52.546,649.3697,8.1,31.166
14830,134.92,0,134.92,323,0,59.5883,649.3697,8.3,30.678
14831,134.92,0,134.92,300,0,66.6306,663.5219,8.5,30.202
14832,134.92,73.7,134.92,178.6,0,73.6728,679.3467,8.7,29.738
14833,122.63,80.7,122.63,69,0,80.7151,679.3467,8.9,29.285
14834,122.63,83.4,122.63,0,0,83.4236,679.3467,9.1,28.844
14835,122.63,34.9,122.63,0,0,86.1322,679.3467,9.3,28.409
14836,122.63,0,122.63,0,0,88.8407,691.5073,9.5,27.982
14837,113.21,0,113.21,0,0,91.5493,712.607,9.7,27.561
14838,113.21,0,113.21,0,0,98.8624,734.35,9.75,27.147
14839,113.21,0,113.21,450,0,106.1755,757.8298,9.8,26.744
14840,113.21,0,113.21,236.4,0,113.4886,783.0465,9.85,26.35
14841,120.09,150,120.09,300,0,120.8017,810,9.9,25.966
14842,120.09,150,120.09,300,0,120.6663,802.3162,10.025,14.7
14843,120.09,150,120.09,750,0,120.5309,794.5969,10.15,14.7
14844,120.09,300,120.09,612.8,0,120.3954,786.8418,10.275,14.698
14845,135.04,150,135.04,355.5,0,120.26,739.5775,10.4,14.694
14846,135.04,115.1,135.04,265.2,0,115.1138,731.7512,10.375,14.689
14847,135.04,173.9,135.04,300,0,109.9675,731.7512,10.350000000000001,14.682
14848,135.04,150,135.04,296.9,0,104.8212,714.937,10.325000000000001,14.674
14849,149.99,150,149.99,150,0,99.675,703.0478,10.3,14.666
14850,149.99,150,149.99,150,0,85.3196,689.8044,10,14.658
14851,149.99,71,149.99,450,0,70.9642,672.7832,9.7,14.649
14852,149.99,56.6,149.99,450,0,56.6089,672.7832,9.4,14.639
14853,149.96,42.3,149.96,268.5,0,42.2535,672.7832,9.1,14.627
14854,149.96,32.6,149.96,0,0,32.6381,672.7832,8.675,14.613
14855,149.96,300,149.96,300,0,23.0228,672.7832,8.25,14.598
14856,149.96,300,149.96,300,0,13.4074,599.8945,7.825,14.583
14857,145.67,300,145.67,750,0,3.792,524.4754,7.4,14.569
14858,145.67,300,145.67,625.1,0,2.844,446.5259,7.1000000000000005,14.555
14859,145.67,501.9,145.67,900,0,1.896,368.3269,6.800000000000001,14.541
14860,145.67,238.5,145.67,900,0,0.948,236.748,6.5,14.528
14861,141.08,304.3,141.08,900,0,0,174.2431,6.2,14.515
14862,141.08,0,141.08,900,0,0,94.1768,6.275,14.502
14863,141.08,0,141.08,900,0,0,94.1768,6.35,14.489
14864,141.08,0,141.08,900,0,0,94.1768,6.425,14.477
14865,133.93,0,133.93,900,0,0,94.1768,6.5,14.466
14866,133.93,0,133.93,900,0,0,94.1768,6.225,14.454
14867,133.93,15.9,133.93,900,0,0,94.1768,5.95,14.443
14868,133.93,0,133.93,900,0,0,90,5.675000000000001,14.433
14869,126.24,0,126.24,900,0,0,90,5.4,20.673
14870,126.24,0,126.24,900,0,0,90,5.125,26.76
14871,126.24,0,126.24,900,0,0,90,4.85,32.698
14872,126.24,0,126.24,900,0,0,90,4.575,38.488
14873,118.29,0,118.29,684.2,0,0,90,4.3,44.136
14874,118.29,0,118.29,301.6,0,0,90,4.1,49.645
14875,118.29,0,118.29,150,0,0,90,3.9,48.767
14876,118.29,0,118.29,21.7,0,0,90,3.7,47.912
14877,113.25,300,113.25,300,300,0,90,3.5,47.078
14878,113.25,871,113.25,300,871.0293,0,90,3.425,46.266
14879,113.25,900,113.25,300,900,0,90,3.35,45.474
14880,113.25,511.6,113.25,153.9,511.6239,0,90,3.2750000000000004,44.704
14881,100.31,0,100.31,900,0,0,90,3.2,43.954
14882,100.31,0,100.31,900,0,0,90,3.1750000000000003,43.225
14883,100.31,0,100.31,900,0,0,90,3.1500000000000004,42.516
14884,100.31,0,100.31,900,0,0,90,3.125,41.82
14885,94.07,900,94.07,900,900,0,90,3.1,41.137
14886,94.07,900,94.07,900,900,0,90,3.375,40.466
14887,94.07,900,94.07,900,900,0,90,3.6500000000000004,39.808
14888,94.07,900,94.07,900,900,0,90,3.9250000000000003,39.163
14889,94.07,900,94.07,900,900,0,90,4.2,38.532
14890,94.07,900,94.07,900,900,0,90,4.325,37.914
14891,94.07,900,94.07,900,900,0,90,4.45,37.309
14892,94.07,900,94.07,844.9,900,0,90,4.575,36.723
14893,91.77,900,91.77,900,900,0,90,4.7,36.156
14894,91.77,900,91.77,900,900,0,90,4.775,35.607
14895,91.77,900,91.77,900,900,0,90,4.85,35.076
14896,91.77,900,91.77,900,900,0,90,4.925,34.552
14897,95.13,900,95.13,900,900,0,90,5,34.036
14898,95.13,877.4,95.13,900,877.385,0,90,5,33.527
14899,95.13,900,95.13,900,900,0,90,5,33.025
14900,95.13,900,95.13,900,900,0,90,5,32.535
14901,95.04,900,95.04,900,900,0,90,5,32.057
14902,95.04,540.2,95.04,900,900,0,90,5.025,31.589
14903,95.04,757.3,95.04,900,900,0,175.4477,5.05,31.64
14904,95.04,750,95.04,900,900,0,209.3467,5.074999999999999,32.644
14905,108.34,0,108.34,750,0,0,244.9717,5.1,33.643
14906,108.34,0,108.34,613.7,0,0,244.9717,5.1,34.638
14907,108.34,0,108.34,150,0,0,244.9717,5.1,35.628
14908,108.34,0,108.34,150,0,0,244.9717,5.1,35.065
14909,121.94,0,121.94,0,0,0,244.9717,5.1,35.965
14910,121.94,0,121.94,0,0,0,244.9717,5.1,35.394
14911,121.94,0,121.94,0,0,0,244.9717,5.1,34.839
14912,121.94,0,121.94,0,0,0,244.9717,5.1,34.296
14913,141.59,0,141.59,900,0,0,244.9717,5.1,37.468
14914,141.59,0,141.59,893,0,2.0314,244.9717,5.199999999999999,40.581
14915,141.59,0,141.59,900,0,4.0628,245.4541,5.3,43.635
14916,141.59,0,141.59,900,0,6.0943,246.4191,5.4,46.219
14917,130.06,0,130.06,900,0,8.1257,247.8664,5.5,51.634
14918,130.06,0,130.06,637.2,0,16.7931,249.7963,5.725,54.099
14919,130.06,0,130.06,750,0,25.4605,253.7846,5.95,54.559
14920,130.06,0,130.06,750,0,34.1278,259.8315,6.175000000000001,53.508
14921,121.98,0,121.98,750,0,42.7952,267.9369,6.4,52.481
14922,121.98,0,121.98,541,0,53.9003,278.1007,6.7,51.477
14923,121.98,65,121.98,545.9,0,65.0054,290.9021,7,50.494
14924,121.98,76.1,121.98,328.6,0,76.1105,290.9021,7.3,49.535
14925,106.12,87.2,106.12,450,0,87.2156,290.9021,7.6,48.795
14926,106.12,81.9,106.12,323,0,81.9339,290.9021,7.699999999999999,47.874
14927,106.12,76.7,106.12,300,0,76.6522,290.9021,7.8,46.973
14928,106.12,27.6,106.12,178.6,0,71.3705,290.9021,7.9,46.095
14929,96.24,59.4,96.24,69,0,66.0888,301.3089,8,45.238
14930,96.24,0.2,96.24,0,0,67.1723,302.895,8.2,44.403
14931,96.24,0,96.24,0,0,68.2557,318.7893,8.4,43.588
14932,96.24,69.3,96.24,0,0,69.3391,335,8.600000000000001,42.79
14933,92.4,470.4,92.4,0,900,70.4225,335,8.8,42.007
14934,92.4,465.3,92.4,0,900,65.2763,453.75,8.725000000000001,41.24
14935,92.4,460.1,92.4,450,900,60.13,572.5,8.65,40.489
14936,92.4,455,92.4,236.4,900,54.9837,691.25,8.575,39.756
14937,96.19,150,96.19,300,100.1625,49.8375,810,8.5,39.041
14938,96.19,150,96.19,300,82.8277,67.1723,810,8.8,38.344
14939,96.19,300,96.19,750,215.493,84.507,810,9.1,14.7
14940,96.19,300,96.19,612.8,198.1582,101.8418,810,9.399999999999999,14.7
14941,112.09,119.2,112.09,355.5,0,119.1766,810,9.7,14.698
14942,112.09,112.5,112.09,265.2,0,112.5406,810,9.75,14.694
14943,112.09,105.9,112.09,300,0,105.9047,810,9.8,14.689
14944,112.09,221.8,112.09,296.9,122.5072,99.2687,810,9.85,14.682
14945,128.63,92.6,128.63,150,0,92.6327,810,9.9,14.674
14946,128.63,81,128.63,150,0,80.9859,810,9.575,14.666
14947,128.63,69.3,128.63,450,0,69.3391,810,9.25,14.658
14948,128.63,57.7,128.63,450,0,57.6923,810,8.925,14.649
14949,143.5,46,143.5,268.5,0,46.0455,810,8.6,14.639
14950,143.5,35.3,143.5,0,0,35.3467,810,8.075,14.627
14951,143.5,300,143.5,300,0,24.6479,810,7.55,14.613
14952,143.5,268.5,143.5,300,0,13.9491,737.5389,7.025,14.598
14953,141.84,450,141.84,750,0,3.2503,670.5468,6.5,14.583
14954,141.84,324.2,141.84,625.1,0,2.4377,552.9811,6.2,14.569
14955,141.84,501.6,141.84,900,0,1.6251,468.3197,5.9,14.555
14956,141.84,451.7,141.84,900,0,0.8126,336.7407,5.6,14.541
14957,141.38,450,141.38,900,0,0,218.0924,5.3,14.528
14958,141.38,0,141.38,900,0,0,99.6713,5.2,20.14
14959,141.38,20.9,141.38,900,0,0,99.6713,5.1,22.183
14960,141.38,0,141.38,900,0,0,94.1768,5,22.368
14961,138.6,0,138.6,900,0,0,94.1768,4.9,28.412
14962,138.6,0,138.6,900,0,0,94.1768,4.800000000000001,34.152
14963,138.6,15.9,138.6,900,0,0,94.1768,4.7,39.904
14964,138.6,0,138.6,900,0,0,90,4.6,39.264
14965,138.12,0,138.12,900,0,0,90,4.5,38.641
14966,138.12,0,138.12,900,0,0,90,4.45,38.034
14967,138.12,0,138.12,900,0,0,90,4.4,37.443
14968,138.12,0,138.12,900,0,0,90,4.35,36.866
14969,124.2,0,124.2,684.2,0,0,90,4.3,36.304
14970,124.2,0,124.2,301.6,0,0,90,4.425,35.756
14971,124.2,0,124.2,150,0,0,90,4.55,35.221
14972,124.2,0,124.2,21.7,0,0,90,4.675,34.7
14973,121.93,248.9,121.93,300,248.872,0,90,4.8,34.205
14974,121.93,421,121.93,300,421.0293,0,90,4.875,33.737
14975,121.93,607.9,121.93,300,607.9396,0,90,4.949999999999999,33.295
14976,121.93,782.6,121.93,153.9,782.576,0,90,5.0249999999999995,32.878
14977,114.13,0,114.13,900,0,0,90,5.1,32.549
14978,114.13,0,114.13,900,0,0,90,5.125,32.306
14979,114.13,0,114.13,900,0,0,90,5.15,32.147
14980,114.13,0,114.13,900,0,0,90,5.175,32.07
14981,108.4,0,108.4,900,0,0,90,5.2,32.065
14982,108.4,0,108.4,900,0,0,90,4.9,32.131
14983,108.4,0,108.4,900,0,0,90,4.6,32.265
14984,108.4,0,108.4,900,0,0,90,4.3,31.809
14985,105.11,900,105.11,900,900,0,90,4,32.107
14986,105.11,900,105.11,900,900,0,90,3.95,32.483
14987,105.11,900,105.11,900,900,0,90,3.9,32.014
14988,105.11,900,105.11,844.9,900,0,90,3.8499999999999996,31.555
14989,105.07,900,105.07,900,900,0,90,3.8,31.111
14990,105.07,900,105.07,900,900,0,90,3.9,31.322
14991,105.07,900,105.07,900,900,0,90,4,32.003
14992,105.07,900,105.07,900,900,0,90,4.1,32.705
14993,108.01,900,108.01,900,900,0,90,4.2,33.476
14994,108.01,900,108.01,900,900,0,90,4.25,34.314
14995,108.01,851,108.01,900,850.9653,0,90,4.300000000000001,35.217
14996,108.01,900,108.01,900,900,0,90,4.3500000000000005,35.038
14997,114.41,0,114.41,900,0,0,90,4.4,34.865
14998,114.41,0,114.41,900,0,0,90,4.4,34.697
14999,114.41,0,114.41,900,0,0,90,4.4,36.41
15000,114.41,0,114.41,900,0,0,90,4.4,36.206
15001,121.68,0,121.68,750,0,0,90,4.4,35.634
15002,121.68,0,121.68,613.7,0,0,90,4.425000000000001,35.872
15003,121.68,0,121.68,150,0,0,90,4.45,35.869
15004,121.68,0,121.68,150,0,0,90,4.475,35.929
15005,125.9,0,125.9,0,0,0,90,4.5,36.167
15006,125.9,0,125.9,0,0,0,90,4.425,35.591
15007,125.9,0,125.9,0,0,0,90,4.35,35.03
15008,125.9,0,125.9,0,0,0,90,4.275,34.484
15009,133.69,0,133.69,900,0,0,90,4.2,33.95
15010,133.69,1.6,133.69,893,0,1.6251,90,4.15,36.89
15011,133.69,3.3,133.69,900,0,3.2503,90,4.1,39.876
15012,133.69,4.9,133.69,900,0,4.8754,90,4.05,42.908
15013,125.98,6.5,125.98,900,0,6.5005,90,4,45.873
15014,125.98,12.5,125.98,637.2,0,12.4594,90,4.1,51.296
15015,125.98,18.4,125.98,750,0,18.4182,90,4.2,53.301
15016,125.98,24.4,125.98,750,0,24.377,90,4.300000000000001,56.087
15017,118.15,30.3,118.15,750,0,30.3359,90,4.4,54.998
15018,118.15,43.9,118.15,541,0,43.8787,90,4.675000000000001,53.934
15019,118.15,57.4,118.15,545.9,0,57.4215,90,4.95,52.894
15020,118.15,71,118.15,328.6,0,70.9642,90,5.225,51.877
15021,107.76,450,107.76,450,365.493,84.507,90,5.5,50.883
15022,107.76,450,107.76,323,358.4507,91.5493,90,5.9,50.11
15023,107.76,226.9,107.76,300,128.3098,98.5915,90,6.3,49.156
15024,107.76,300,107.76,178.6,194.3662,105.6338,90,6.699999999999999,48.224
15025,96.34,678.1,96.34,69,565.3747,112.6761,90,7.1,47.315
15026,96.34,524.9,96.34,0,900,124.8646,90,7.475,46.428
15027,96.34,450,96.34,0,312.9469,137.0531,208.75,7.85,45.563
15028,96.34,422.8,96.34,0,273.6064,149.2416,208.75,8.225,44.72
15029,89.07,720.6,89.07,0,900,161.4301,208.75,8.6,43.894
15030,89.07,600,89.07,0,900,169.2849,289.7041,8.525,43.084
15031,89.07,707.7,89.07,450,900,177.1398,401.1593,8.45,42.291
15032,89.07,1050,89.07,236.4,900,184.9946,488.9118,8.375,41.513
15033,96.05,600,96.05,300,900,192.8494,497.2231,8.3,40.755
15034,96.05,600,96.05,300,900,183.7757,614.2748,8.475000000000001,40.015
15035,96.05,900,96.05,750,900,174.7021,729.1715,8.65,39.294
15036,96.05,900,96.05,612.8,900,165.6284,770.6633,8.825,14.7
15037,118.18,156.6,118.18,355.5,0,156.5547,810,9,14.7
15038,118.18,144.1,118.18,265.2,0,144.0953,810,8.975,14.698
15039,118.18,131.6,118.18,300,0,131.636,810,8.95,14.694
15040,118.18,119.2,118.18,296.9,0,119.1766,810,8.925,14.689
15041,133.9,106.7,133.9,150,0,106.7172,810,8.9,14.682
15042,133.9,90.5,133.9,150,0,90.4659,810,8.475,14.674
15043,133.9,74.2,133.9,450,0,74.2145,810,8.05,14.666
15044,133.9,58,133.9,450,0,57.9632,810,7.625,14.658
15045,149.58,41.7,149.58,268.5,0,41.7118,810,7.2,14.649
15046,149.58,32.1,149.58,0,0,32.0964,810,6.725,14.639
15047,149.58,300,149.58,300,0,22.481,810,6.25,14.627
15048,149.58,300,149.58,300,0,12.8657,736.9687,5.775,14.613
15049,146.14,450,146.14,750,0,3.2503,661.407,5.3,14.598
15050,146.14,268.5,146.14,625.1,0,2.4377,543.8413,5.3,14.583
15051,146.14,501.6,146.14,900,0,1.6251,473.8199,5.3,14.569
15052,146.14,203.3,146.14,900,0,0.8126,342.2409,5.3,14.555
15053,135.91,421,135.91,900,0,0,288.9544,5.3,14.541
15054,135.91,319.1,135.91,900,0,0,178.1614,5.3,14.528
15055,135.91,0,135.91,900,0,0,94.1768,5.3,14.515
15056,135.91,0,135.91,900,0,0,94.1768,5.3,14.502
15057,132,0,132,900,0,0,94.1768,5.3,14.489
15058,132,0,132,900,0,0,94.1768,5.15,18.975
15059,132,15.9,132,900,0,0,94.1768,5,20.636
15060,132,0,132,900,0,0,90,4.85,22.347
15061,128.96,0,128.96,900,0,0,90,4.7,22.141
15062,128.96,0,128.96,900,0,0,90,4.7,21.941
15063,128.96,0,128.96,900,0,0,90,4.7,21.746
15064,128.96,0,128.96,900,0,0,90,4.7,21.556
15065,121.57,0,121.57,684.2,0,0,90,4.7,21.372
15066,121.57,0,121.57,301.6,0,0,90,4.7,21.193
15067,121.57,0,121.57,150,0,0,90,4.7,21.018
15068,121.57,0,121.57,21.7,0,0,90,4.7,20.847
15069,114.71,750,114.71,300,750,0,90,4.7,20.68
15070,114.71,150,114.71,300,150,0,90,4.65,20.544
15071,114.71,450,114.71,300,450,0,90,4.6,20.437
15072,114.71,713.7,114.71,153.9,713.6672,0,90,4.55,20.358
15073,113.4,0,113.4,900,0,0,90,4.5,20.308
15074,113.4,0,113.4,900,0,0,90,4.5,20.369
15075,113.4,0,113.4,900,0,0,90,4.5,20.538
15076,113.4,0,113.4,900,0,0,90,4.5,20.814
15077,96.08,900,96.08,900,900,0,90,4.5,21.193
15078,96.08,900,96.08,900,900,0,90,4.4,21.697
15079,96.08,900,96.08,900,900,0,90,4.3,21.511
15080,96.08,900,96.08,900,900,0,90,4.199999999999999,21.325
15081,98.44,900,98.44,900,900,0,90,4.1,21.139
15082,98.44,900,98.44,900,900,0,90,4.0249999999999995,20.955
15083,98.44,900,98.44,900,900,0,90,3.9499999999999997,20.774
15084,98.44,900,98.44,844.9,900,0,90,3.875,21.142
15085,101.4,0,101.4,900,0,0,90,3.8,21.034
15086,101.4,0,101.4,900,0,0,90,3.8,21.687
15087,101.4,0,101.4,900,0,0,90,3.8,22.344
15088,101.4,0,101.4,900,0,0,90,3.8,22.136
15089,103.48,0,103.48,900,0,0,90,3.8,28.188
15090,103.48,0,103.48,900,0,0,90,3.775,34.084
15091,103.48,0,103.48,900,0,0,90,3.75,39.83
15092,103.48,0,103.48,900,0,0,90,3.725,45.428
15093,99.3,900,99.3,900,900,0,90,3.7,44.632
15094,99.3,900,99.3,900,900,0,90,3.725,43.855
15095,99.3,900,99.3,900,900,0,90,3.75,43.097
15096,99.3,900,99.3,900,900,0,90,3.775,42.357
15097,111.37,0,111.37,750,0,0,90,3.8,41.635
15098,111.37,0,111.37,613.7,0,0,90,3.875,40.929
15099,111.37,0,111.37,150,0,0,90,3.9499999999999997,40.238
15100,111.37,0,111.37,150,0,0,90,4.0249999999999995,39.562
15101,143.76,0,143.76,0,0,0,90,4.1,38.901
15102,143.76,0,143.76,0,0,0,90,4.0249999999999995,38.258
15103,143.76,0,143.76,0,0,0,90,3.9499999999999997,37.63
15104,143.76,0,143.76,0,0,0,90,3.875,37.019
15105,145.8,0,145.8,900,0,0,90,3.8,36.424
15106,145.8,1.6,145.8,893,0,1.6251,90,3.8,35.842
15107,145.8,3.3,145.8,900,0,3.2503,90,3.8,38.715
15108,145.8,4.9,145.8,900,0,4.8754,90,3.8,41.256
15109,130,6.5,130,900,0,6.5005,90,3.8,46.135
15110,130,11.5,130,637.2,0,11.5114,90,3.875,49.327
15111,130,16.5,130,750,0,16.5222,90,3.9499999999999997,54.665
15112,130,21.5,130,750,0,21.533,90,4.0249999999999995,59.254
15113,120.08,26.5,120.08,750,0,26.5439,90,4.1,63.715
15114,120.08,37.2,120.08,541,0,37.2427,90,4.425,62.438
15115,120.08,47.9,120.08,545.9,0,47.9415,90,4.75,61.451
15116,120.08,58.6,120.08,328.6,0,58.6403,90,5.075,60.225
15117,96.08,969.3,96.08,450,900,69.3391,90,5.4,59.027
15118,96.08,979.2,96.08,323,900,79.2254,90,5.75,57.857
15119,96.08,989.1,96.08,300,900,89.1116,90,6.1,56.912
15120,96.08,538.4,96.08,178.6,900,98.9978,90,6.45,55.79
15121,100.48,300,100.48,69,191.1159,108.8841,199.4013,6.8,54.694
15122,100.48,150,100.48,0,27.844,122.156,199.4013,7.175,53.625
15123,100.48,186.5,100.48,0,51.1061,135.428,199.4013,7.550000000000001,52.582
15124,100.48,150,100.48,0,1.3001,148.6999,199.4013,7.925000000000001,51.566
15125,94.25,562,94.25,0,900,161.9718,199.4013,8.3,50.574
15126,94.25,567,94.25,0,900,166.9827,318.1513,8.05,49.603
15127,94.25,572,94.25,450,900,171.9935,436.9013,7.800000000000001,48.652
15128,94.25,577,94.25,236.4,900,177.0043,555.6513,7.55,47.722
15129,99.63,600,99.63,300,417.9848,182.0152,674.4013,7.3,46.81
15130,99.63,600,99.63,300,661.4621,175.9209,674.4013,7.45,45.921
15131,99.63,900,99.63,750,900,169.8267,730.7797,7.6,45.054
15132,99.63,900,99.63,612.8,900,163.7324,771.1136,7.75,44.208
15133,110.28,157.6,110.28,355.5,0,157.6381,810,7.9,14.7
15134,110.28,145.6,110.28,265.2,0,145.585,810,7.9,14.7
15135,110.28,133.5,110.28,300,0,133.532,810,7.9,14.698
15136,110.28,121.5,110.28,296.9,0,121.4789,810,7.9,14.694
15137,151.64,109.4,151.64,150,0,109.4258,810,7.9,14.689
15138,151.64,93.7,151.64,150,0,93.7161,810,7.4750000000000005,14.682
15139,151.64,78,151.64,450,0,78.0065,810,7.050000000000001,14.674
15140,151.64,62.3,151.64,450,0,62.2969,810,6.625,14.666
15141,197.46,46.6,197.46,268.5,0,46.5872,810,6.2,14.658
15142,197.46,35.6,197.46,0,0,35.6176,810,5.825,14.649
15143,197.46,300,197.46,300,0,24.6479,810,5.45,14.639
15144,197.46,300,197.46,300,0,13.6782,737.5389,5.075,14.627
15145,162.48,450,162.48,750,0,2.7086,662.1911,4.7,14.613
15146,162.48,242,162.48,625.1,0,2.0314,544.4828,4.475,14.598
15147,162.48,501.4,162.48,900,0,1.3543,481.335,4.25,14.583
15148,162.48,500.7,162.48,900,0,0.6771,349.7561,4.025,14.569
15149,159.73,321.2,159.73,900,0,0,218.1771,3.8,14.555
15150,159.73,150,159.73,900,0,0,133.6505,3.8249999999999997,14.541
15151,159.73,0,159.73,900,0,0,94.1768,3.8499999999999996,14.528
15152,159.73,0,159.73,900,0,0,94.1768,3.875,14.515
15153,149.48,0,149.48,900,0,0,94.1768,3.9,14.502
15154,149.48,0,149.48,900,0,0,94.1768,3.85,14.489
15155,149.48,15.9,149.48,900,0,0,94.1768,3.8,14.477
15156,149.48,0,149.48,900,0,0,90,3.75,14.466
15157,129,0,129,900,0,0,90,3.7,14.454
15158,129,0,129,900,0,0,90,3.75,14.443
15159,129,0,129,900,0,0,90,3.8,14.433
15160,129,0,129,900,0,0,90,3.85,14.423
15161,128.92,0,128.92,684.2,0,0,90,3.9,14.415
15162,128.92,0,128.92,301.6,0,0,90,3.8,14.407
15163,128.92,0,128.92,150,0,0,90,3.7,14.399
15164,128.92,0,128.92,21.7,0,0,90,3.6,14.392
15165,118.87,482.6,118.87,300,482.576,0,90,3.5,14.385
15166,118.87,609.9,118.87,300,609.9026,0,90,3.475,14.378
15167,118.87,600,118.87,300,600,0,90,3.45,14.371
15168,118.87,369.6,118.87,153.9,369.5634,0,90,3.425,14.366
15169,113.09,0,113.09,900,0,0,90,3.4,14.361
15170,113.09,0,113.09,900,0,0,90,3.475,14.357
15171,113.09,0,113.09,900,0,0,90,3.55,14.355
15172,113.09,0,113.09,900,0,0,90,3.625,14.355
15173,105.61,900,105.61,900,900,0,90,3.7,14.357
15174,105.61,900,105.61,900,900,0,90,3.625,14.36
15175,105.61,900,105.61,900,900,0,90,3.55,14.359
15176,105.61,900,105.61,900,900,0,90,3.475,14.354
15177,103.56,900,103.56,900,900,0,90,3.4,14.345
15178,103.56,900,103.56,900,900,0,90,3.375,14.331
15179,103.56,900,103.56,900,900,0,90,3.3499999999999996,14.316
15180,103.56,900,103.56,844.9,900,0,90,3.3249999999999997,14.298
15181,102.92,900,102.92,900,900,0,90,3.3,14.278
15182,102.92,900,102.92,900,900,0,90,3.275,14.257
15183,102.92,900,102.92,900,900,0,90,3.25,20.49
15184,102.92,900,102.92,900,900,0,90,3.225,20.324
15185,100.04,900,100.04,900,900,0,90,3.2,20.166
15186,100.04,900,100.04,900,900,0,90,3.25,24.277
15187,100.04,900,100.04,900,900,0,90,3.3,29.886
15188,100.04,900,100.04,900,900,0,90,3.35,34.103
15189,100.29,900,100.29,900,900,0,90,3.4,34.03
15190,100.29,900,100.29,900,900,0,90,3.35,39.677
15191,100.29,900,100.29,900,900,0,90,3.3,45.07
15192,100.29,900,100.29,900,900,0,90,3.25,46.465
15193,114.39,0,114.39,750,0,0,90,3.2,47.712
