Umlauf,Dienste,Linie,Fahrtnummer,Betriebstage,Planungsbedingung,Typ,Fahrtart,Fahrzeugtypgruppe,Fahrzeugtyp,Beschreibung,von,Startzeit,von (Beschreibung),nach,Endzeit,nach (Beschreibung),Dauer,Meter,_source_order,start_min,end_min,dur_min,vehicle_type,consumption_wh_per_m,battery_capacity_kwh,trip_energy_kwh,_vehicle_fallback,start_hhmm,end_hhmm
"OW08EC1","OW04EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENOT1","17:37:00","Wels Noitzmühle, Mast 1","OWENO_BP","17:37:00","Wels Noitzmühle BP","00:00:00","0","572","1057","1057","0","NGB/LB12","1.2","400","0","false","17:37","17:37"
"OW08EC1","OW04EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","17:39:00","Wels Noitzmühle BP","OWENOT2","17:39:00","Wels Noitzmühle, Mast 2","00:00:00","0","573","1059","1059","0","NGB/LB12","1.2","400","0","false","17:39","17:39"
"OW08EC1","OW04EC1","700150","7001217","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENOT2","17:39:00","Wels Noitzmühle, Mast 2","OWSTRS2","18:07:00","Wels Straubingersiedlung, Mast 2","00:28:00","9060","574","1059","1087","28","NGB/LB12","1.2","400","10.872","false","17:39","18:07"
"OW08EC1","OW04EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTRS2","18:07:00","Wels Straubingersiedlung, Mast 2","OWSTR_BP","18:07:00","Wels Straubingersiedlung BP","00:00:00","0","575","1087","1087","0","NGB/LB12","1.2","400","0","false","18:07","18:07"
"OW08EC1","OW04EC1","","","Alle Mo-Fr","OSchule","A","","GB","NGB/LB12","","OWSTR_BP","18:07:00","Wels Straubingersiedlung BP","OWELS_A","18:16:00","VS Wels A","00:09:00","3900","576","1087","1096","9","NGB/LB12","1.2","400","4.68","false","18:07","18:16"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","E","","GB","NGB/LB12","","OWELS_E","06:51:00","VS Wels E","OWET_BP","06:59:00","Wels Toiflweg BP","00:08:00","3900","577","411","419","8","NGB/LB12","1.2","400","4.68","false","06:51","06:59"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWET_BP","06:59:00","Wels Toiflweg BP","OWETO1","06:59:00","Wels Toiflweg, Mast 1","00:00:00","0","578","419","419","0","NGB/LB12","1.2","400","0","false","06:59","06:59"
"OW09EC1","OW25EC1","700150","7001118","Alle Mo-Fr","OSchule","L","L","GB","NGB/LB12","","OWETO1","06:59:00","Wels Toiflweg, Mast 1","OWSTRS1","07:01:00","Wels Straubingersiedlung, Mast 1","00:02:00","830","579","419","421","2","NGB/LB12","1.2","400","0.996","false","06:59","07:01"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTRS1","07:01:00","Wels Straubingersiedlung, Mast 1","OWSTR_BP","07:01:00","Wels Straubingersiedlung BP","00:00:00","0","580","421","421","0","NGB/LB12","1.2","400","0","false","07:01","07:01"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","B","","GB","NGB/LB12","","OWSTR_BP","07:01:00","Wels Straubingersiedlung BP","OWEEU_BP","07:06:00","Wels Margeritenstraße BP","00:05:00","2400","581","421","426","5","NGB/LB12","1.2","400","2.88","false","07:01","07:06"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEEU_BP","07:15:00","Wels Margeritenstraße BP","OWEEUG1","07:15:00","Wels Margeritenstraße, Mast 1","00:00:00","0","582","435","435","0","NGB/LB12","1.2","400","0","false","07:15","07:15"
"OW09EC1","OW25EC1","700150","7001120","Alle Mo-Fr","OSchule","L","L","GB","NGB/LB12","","OWEEUG1","07:15:00","Wels Margeritenstraße, Mast 1","OWENOT1","07:18:00","Wels Noitzmühle, Mast 1","00:03:00","1170","583","435","438","3","NGB/LB12","1.2","400","1.404","false","07:15","07:18"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENOT1","07:18:00","Wels Noitzmühle, Mast 1","OWENO_BP","07:18:00","Wels Noitzmühle BP","00:00:00","0","584","438","438","0","NGB/LB12","1.2","400","0","false","07:18","07:18"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","07:18:00","Wels Noitzmühle BP","OWENOT2","07:18:00","Wels Noitzmühle, Mast 2","00:00:00","0","585","438","438","0","NGB/LB12","1.2","400","0","false","07:18","07:18"
"OW09EC1","OW25EC1","700150","7001121","Alle Mo-Fr","OSchule","L","L","GB","NGB/LB12","","OWENOT2","07:18:00","Wels Noitzmühle, Mast 2","OWEKJ1","07:28:00","Wels Kaiser-Josef-Platz (Rainerstraße), Mast 1","00:10:00","3140","586","438","448","10","NGB/LB12","1.2","400","3.768","false","07:18","07:28"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEKJ1","07:28:00","Wels Kaiser-Josef-Platz (Rainerstraße), Mast 1","OWEKJ_BP","07:28:00","Wels Kaiser-Josef-Platz (Rainerstraße) BP","00:00:00","0","587","448","448","0","NGB/LB12","1.2","400","0","false","07:28","07:28"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","B","","GB","NGB/LB12","","OWEKJ_BP","07:28:00","Wels Kaiser-Josef-Platz (Rainerstraße) BP","OWENO_BP","07:37:00","Wels Noitzmühle BP","00:09:00","3762","588","448","457","9","NGB/LB12","1.2","400","4.5144","false","07:28","07:37"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","07:45:00","Wels Noitzmühle BP","OWENOT2","07:45:00","Wels Noitzmühle, Mast 2","00:00:00","0","589","465","465","0","NGB/LB12","1.2","400","0","false","07:45","07:45"
"OW09EC1","OW25EC1","700150","7001127","Alle Mo-Fr","OSchule","L","L","GB","NGB/LB12","","OWENOT2","07:45:00","Wels Noitzmühle, Mast 2","OWELI2","07:49:00","Wels Lindenstraße, Mast 2","00:04:00","1700","590","465","469","4","NGB/LB12","1.2","400","2.04","false","07:45","07:49"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWELI2","07:49:00","Wels Lindenstraße, Mast 2","OWEL_BP","07:49:00","Wels Lindenstraße BP","00:00:00","0","591","469","469","0","NGB/LB12","1.2","400","0","false","07:49","07:49"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","A","","GB","NGB/LB12","","OWENZ_BP","07:49:00","Wels Lindenstraße BP","OWELS_A","07:55:00","VS Wels A","00:05:00","2481","592","469","475","5","NGB/LB12","1.2","400","2.9772","false","07:49","07:55"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","B","","GB","NGB/LB12","","OWEL_BP","07:55:00","Wels Lindenstraße BP","OWENO_BP","08:35:00","Wels Noitzmühle BP","00:50:00","3074","593","475","515","50","NGB/LB12","1.2","400","3.6888","false","07:55","08:35"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","E","","GB","NGB/LB12","","OWELS_E","08:35:00","VS Wels E","OWET_BP","08:39:00","Wels Noitzmühle BP","00:08:00","3900","594","515","519","8","NGB/LB12","1.2","400","4.68","false","08:35","08:39"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","08:39:00","Wels Noitzmühle BP","OWENOT2","08:39:00","Wels Noitzmühle, Mast 2","00:00:00","0","595","519","519","0","NGB/LB12","1.2","400","0","false","08:39","08:39"
"OW09EC1","OW25EC1","700150","7001139","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENOT2","08:39:00","Wels Noitzmühle, Mast 2","OWSTRS2","09:07:00","Wels Straubingersiedlung, Mast 2","00:28:00","9","596","519","547","28","NGB/LB12","1.2","400","0.0108","false","08:39","09:07"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTRS2","09:07:00","Wels Straubingersiedlung, Mast 2","OWSTR_BP","09:07:00","Wels Straubingersiedlung BP","00:00:00","0","597","547","547","0","NGB/LB12","1.2","400","0","false","09:07","09:07"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTR_BP","09:07:00","Wels Straubingersiedlung BP","OWSTRS1","09:07:00","Wels Straubingersiedlung, Mast 1","00:00:00","0","598","547","547","0","NGB/LB12","1.2","400","0","false","09:07","09:07"
"OW09EC1","OW25EC1","700150","7001142","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWSTRS1","09:07:00","Wels Straubingersiedlung, Mast 1","OWENOT1","09:37:00","Wels Noitzmühle, Mast 1","00:30:00","7550","599","547","577","30","NGB/LB12","1.2","400","9.06","false","09:07","09:37"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENOT1","09:37:00","Wels Noitzmühle, Mast 1","OWENO_BP","09:37:00","Wels Noitzmühle BP","00:00:00","0","600","577","577","0","NGB/LB12","1.2","400","0","false","09:37","09:37"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","09:39:00","Wels Noitzmühle BP","OWENOT2","09:39:00","Wels Noitzmühle, Mast 2","00:00:00","0","601","579","579","0","NGB/LB12","1.2","400","0","false","09:39","09:39"
"OW09EC1","OW25EC1","700150","7001147","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENOT2","09:39:00","Wels Noitzmühle, Mast 2","OWSTRS2","10:07:00","Wels Straubingersiedlung, Mast 2","00:28:00","9","602","579","607","28","NGB/LB12","1.2","400","0.0108","false","09:39","10:07"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTRS2","10:07:00","Wels Straubingersiedlung, Mast 2","OWSTR_BP","10:07:00","Wels Straubingersiedlung BP","00:00:00","0","603","607","607","0","NGB/LB12","1.2","400","0","false","10:07","10:07"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTR_BP","10:07:00","Wels Straubingersiedlung BP","OWSTRS1","10:07:00","Wels Straubingersiedlung, Mast 1","00:00:00","0","604","607","607","0","NGB/LB12","1.2","400","0","false","10:07","10:07"
"OW09EC1","OW25EC1","700150","7001150","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWSTRS1","10:07:00","Wels Straubingersiedlung, Mast 1","OWENOT1","10:37:00","Wels Noitzmühle, Mast 1","00:30:00","7550","605","607","637","30","NGB/LB12","1.2","400","9.06","false","10:07","10:37"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENOT1","10:37:00","Wels Noitzmühle, Mast 1","OWENO_BP","10:37:00","Wels Noitzmühle BP","00:00:00","0","606","637","637","0","NGB/LB12","1.2","400","0","false","10:37","10:37"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","B","","GB","NGB/LB12","","OWENO_BP","10:37:00","Wels Noitzmühle BP","OWENZ_BP","10:39:00","Wels Noitzmühlstraße BP","00:02:00","1100","607","637","639","2","NGB/LB12","1.2","400","1.32","false","10:37","10:39"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENZ_BP","10:39:00","Wels Noitzmühlstraße BP","OWESANO2","10:39:00","Wels Noitzmühlstraße, Mast 2","00:00:00","0","608","639","639","0","NGB/LB12","1.2","400","0","false","10:39","10:39"
"OW09EC1","OW25EC1","700450","7004147","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWESANO2","10:39:00","Wels Noitzmühlstraße, Mast 2","OWENIDO2","11:06:00","Wels Nico-Dostal-Straße, Mast 2","00:27:00","7280","609","639","666","27","NGB/LB12","1.2","400","8.736","false","10:39","11:06"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENIDO2","11:06:00","Wels Nico-Dostal-Straße, Mast 2","OWEDO_BP","11:06:00","Wels Nico-Dostal-Straße BP","00:00:00","0","610","666","666","0","NGB/LB12","1.2","400","0","false","11:06","11:06"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEDO_BP","11:06:00","Wels Nico-Dostal-Straße BP","OWENIDO1","11:06:00","Wels Nico-Dostal-Straße, Mast 1","00:00:00","0","611","666","666","0","NGB/LB12","1.2","400","0","false","11:06","11:06"
"OW09EC1","OW25EC1, OW26EC1","700450","7004150","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENIDO1","11:06:00","Wels Nico-Dostal-Straße, Mast 1","OWESANO1","11:39:00","Wels Noitzmühlstraße, Mast 1","00:33:00","11110","612","666","699","33","NGB/LB12","1.2","400","13.332","false","11:06","11:39"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWESANO1","11:39:00","Wels Noitzmühlstraße, Mast 1","OWENZ_BP","11:39:00","Wels Noitzmühlstraße BP","00:00:00","0","613","699","699","0","NGB/LB12","1.2","400","0","false","11:39","11:39"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENZ_BP","11:39:00","Wels Noitzmühlstraße BP","OWESANO2","11:39:00","Wels Noitzmühlstraße, Mast 2","00:00:00","0","614","699","699","0","NGB/LB12","1.2","400","0","false","11:39","11:39"
"OW09EC1","OW26EC1","700450","7004155","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWESANO2","11:39:00","Wels Noitzmühlstraße, Mast 2","OWENIDO2","12:06:00","Wels Nico-Dostal-Straße, Mast 2","00:27:00","7280","615","699","726","27","NGB/LB12","1.2","400","8.736","false","11:39","12:06"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENIDO2","12:06:00","Wels Nico-Dostal-Straße, Mast 2","OWEDO_BP","12:06:00","Wels Nico-Dostal-Straße BP","00:00:00","0","616","726","726","0","NGB/LB12","1.2","400","0","false","12:06","12:06"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEDO_BP","12:06:00","Wels Nico-Dostal-Straße BP","OWENIDO1","12:06:00","Wels Nico-Dostal-Straße, Mast 1","00:00:00","0","617","726","726","0","NGB/LB12","1.2","400","0","false","12:06","12:06"
"OW09EC1","OW26EC1","700450","7004158","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENIDO1","12:06:00","Wels Nico-Dostal-Straße, Mast 1","OWESANO1","12:39:00","Wels Noitzmühlstraße, Mast 1","00:33:00","11110","618","726","759","33","NGB/LB12","1.2","400","13.332","false","12:06","12:39"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWESANO1","12:39:00","Wels Noitzmühlstraße, Mast 1","OWENZ_BP","12:39:00","Wels Noitzmühlstraße BP","00:00:00","0","619","759","759","0","NGB/LB12","1.2","400","0","false","12:39","12:39"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENZ_BP","12:39:00","Wels Noitzmühlstraße BP","OWESANO2","12:39:00","Wels Noitzmühlstraße, Mast 2","00:00:00","0","620","759","759","0","NGB/LB12","1.2","400","0","false","12:39","12:39"
"OW09EC1","OW26EC1","700450","7004163","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWESANO2","12:39:00","Wels Noitzmühlstraße, Mast 2","OWENIDO2","13:06:00","Wels Nico-Dostal-Straße, Mast 2","00:27:00","7280","621","759","786","27","NGB/LB12","1.2","400","8.736","false","12:39","13:06"
"OW09EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENIDO2","13:06:00","Wels Nico-Dostal-Straße, Mast 2","OWEDO_BP","13:06:00","Wels Nico-Dostal-Straße BP","00:00:00","0","622","786","786","0","NGB/LB12","1.2","400","0","false","13:06","13:06"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","A","","GB","NGB/LB12","","OWENZ_BP","13:06:00","Wels Nico-Dostal-Straße BP","OWELS_A","13:10:00","VS Wels A","00:05:00","2481","623","786","790","5","NGB/LB12","1.2","400","2.9772","false","13:06","13:10"
"OW09EC1","OW26EC1, OW21EC1","","","Alle Mo-Fr","OSchule","B","","GB","NGB/LB12","","OWEDO_BP","13:10:00","Wels Nico-Dostal-Straße BP","OWENZ_BP","14:20:00","Wels Noitzmühlstraße BP","01:18:00","5381","624","790","860","78","NGB/LB12","1.2","400","6.4572","false","13:10","14:20"
"OW09EC1","OW25EC1","","","Alle Mo-Fr","OSchule","E","","GB","NGB/LB12","","OWELS_E","14:20:00","VS Wels E","OWET_BP","14:24:00","Wels Noitzmühlstraße BP","00:08:00","3900","625","860","864","8","NGB/LB12","1.2","400","4.68","false","14:20","14:24"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENZ_BP","14:24:00","Wels Noitzmühlstraße BP","OWESANO2","14:24:00","Wels Noitzmühlstraße, Mast 2","00:00:00","0","626","864","864","0","NGB/LB12","1.2","400","0","false","14:24","14:24"
"OW09EC1","OW21EC1","700450","7004177","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWESANO2","14:24:00","Wels Noitzmühlstraße, Mast 2","OWENIDO2","14:51:00","Wels Nico-Dostal-Straße, Mast 2","00:27:00","7280","627","864","891","27","NGB/LB12","1.2","400","8.736","false","14:24","14:51"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENIDO2","14:51:00","Wels Nico-Dostal-Straße, Mast 2","OWEDO_BP","14:51:00","Wels Nico-Dostal-Straße BP","00:00:00","0","628","891","891","0","NGB/LB12","1.2","400","0","false","14:51","14:51"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEDO_BP","14:51:00","Wels Nico-Dostal-Straße BP","OWENIDO1","14:51:00","Wels Nico-Dostal-Straße, Mast 1","00:00:00","0","629","891","891","0","NGB/LB12","1.2","400","0","false","14:51","14:51"
"OW09EC1","OW21EC1","700450","7004186","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENIDO1","14:51:00","Wels Nico-Dostal-Straße, Mast 1","OWESANO1","15:24:00","Wels Noitzmühlstraße, Mast 1","00:33:00","11950","630","891","924","33","NGB/LB12","1.2","400","14.34","false","14:51","15:24"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWESANO1","15:24:00","Wels Noitzmühlstraße, Mast 1","OWENZ_BP","15:24:00","Wels Noitzmühlstraße BP","00:00:00","0","631","924","924","0","NGB/LB12","1.2","400","0","false","15:24","15:24"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENZ_BP","15:24:00","Wels Noitzmühlstraße BP","OWESANO2","15:24:00","Wels Noitzmühlstraße, Mast 2","00:00:00","0","632","924","924","0","NGB/LB12","1.2","400","0","false","15:24","15:24"
"OW09EC1","OW21EC1","700450","7004185","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWESANO2","15:24:00","Wels Noitzmühlstraße, Mast 2","OWENIDO2","15:51:00","Wels Nico-Dostal-Straße, Mast 2","00:27:00","7280","633","924","951","27","NGB/LB12","1.2","400","8.736","false","15:24","15:51"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENIDO2","15:51:00","Wels Nico-Dostal-Straße, Mast 2","OWEDO_BP","15:51:00","Wels Nico-Dostal-Straße BP","00:00:00","0","634","951","951","0","NGB/LB12","1.2","400","0","false","15:51","15:51"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEDO_BP","15:51:00","Wels Nico-Dostal-Straße BP","OWENIDO1","15:51:00","Wels Nico-Dostal-Straße, Mast 1","00:00:00","0","635","951","951","0","NGB/LB12","1.2","400","0","false","15:51","15:51"
"OW09EC1","OW21EC1","700450","7004194","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENIDO1","15:51:00","Wels Nico-Dostal-Straße, Mast 1","OWESANO1","16:24:00","Wels Noitzmühlstraße, Mast 1","00:33:00","11950","636","951","984","33","NGB/LB12","1.2","400","14.34","false","15:51","16:24"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWESANO1","16:24:00","Wels Noitzmühlstraße, Mast 1","OWENZ_BP","16:24:00","Wels Noitzmühlstraße BP","00:00:00","0","637","984","984","0","NGB/LB12","1.2","400","0","false","16:24","16:24"
"OW09EC1","OW21EC1","","","Alle Mo-Fr","OSchule","A","","GB","NGB/LB12","","OWENZ_BP","16:24:00","Wels Noitzmühlstraße BP","OWELS_A","16:29:00","VS Wels A","00:05:00","2481","638","984","989","5","NGB/LB12","1.2","400","2.9772","false","16:24","16:29"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","E","","GB","NGB/LB12","","OWELS_E","06:52:00","VS Wels E","OWEEU_BP","06:55:00","Wels Margeritenstraße BP","00:03:00","1300","639","412","415","3","NGB/LB12","1.2","400","1.56","false","06:52","06:55"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWEEU_BP","06:55:00","Wels Margeritenstraße BP","OWEEUG1","06:55:00","Wels Margeritenstraße, Mast 1","00:00:00","0","640","415","415","0","NGB/LB12","1.2","400","0","false","06:55","06:55"
"OW10EC1","OW26EC1","700150","7001110","Alle Mo-Fr","OSchule","L","L","GB","NGB/LB12","","OWEEUG1","06:55:00","Wels Margeritenstraße, Mast 1","OWENOT1","06:59:00","Wels Noitzmühle, Mast 1","00:04:00","1170","641","415","419","4","NGB/LB12","1.2","400","1.404","false","06:55","06:59"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENOT1","06:59:00","Wels Noitzmühle, Mast 1","OWENO_BP","06:59:00","Wels Noitzmühle BP","00:00:00","0","642","419","419","0","NGB/LB12","1.2","400","0","false","06:59","06:59"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","07:07:00","Wels Noitzmühle BP","OWENOT2","07:07:00","Wels Noitzmühle, Mast 2","00:00:00","0","643","427","427","0","NGB/LB12","1.2","400","0","false","07:07","07:07"
"OW10EC1","OW26EC1","700150","7001117","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENOT2","07:07:00","Wels Noitzmühle, Mast 2","OWSTRS2","07:37:00","Wels Straubingersiedlung, Mast 2","00:30:00","9","644","427","457","30","NGB/LB12","1.2","400","0.0108","false","07:07","07:37"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTRS2","07:37:00","Wels Straubingersiedlung, Mast 2","OWSTR_BP","07:37:00","Wels Straubingersiedlung BP","00:00:00","0","645","457","457","0","NGB/LB12","1.2","400","0","false","07:37","07:37"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWSTR_BP","07:37:00","Wels Straubingersiedlung BP","OWSTRS1","07:37:00","Wels Straubingersiedlung, Mast 1","00:00:00","0","646","457","457","0","NGB/LB12","1.2","400","0","false","07:37","07:37"
"OW10EC1","OW26EC1","700150","7001130","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWSTRS1","07:37:00","Wels Straubingersiedlung, Mast 1","OWENOT1","08:07:00","Wels Noitzmühle, Mast 1","00:30:00","7550","647","457","487","30","NGB/LB12","1.2","400","9.06","false","07:37","08:07"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENOT1","08:07:00","Wels Noitzmühle, Mast 1","OWENO_BP","08:07:00","Wels Noitzmühle BP","00:00:00","0","648","487","487","0","NGB/LB12","1.2","400","0","false","08:07","08:07"
"OW10EC1","OW26EC1","","","Alle Mo-Fr","OSchule","P","","GB","NGB/LB12","","OWENO_BP","08:09:00","Wels Noitzmühle BP","OWENOT2","08:09:00","Wels Noitzmühle, Mast 2","00:00:00","0","649","489","489","0","NGB/LB12","1.2","400","0","false","08:09","08:09"
"OW10EC1","OW26EC1","700150","7001135","Alle Mo-Fr","","L","L","GB","NGB/LB12","","OWENOT2","08:09:00","Wels Noitzmühle, Mast 2","OWSTRS2","08:37:00","Wels Straubingersiedlung, Mast 2","00:28:00","9","650","489","517","28","NGB/LB12","1.2","400","0.0108","false","08:09","08:37"
